listing_id,date,reviewer_name,comments,sentiment
14865350,2020-09-07T00:00:00Z,Melissa,Very comfortable space for our family of 6.  Close to bus stop and was very quiet too.,neutral
14865350,2020-09-16T00:00:00Z,Raz,The Place is amazing with a really cosy courtyard. Everything is super clean and all communication are friendly. brEverything lived up  to our expectations and well definitely come back if we visit Berlin again.,positive
14865350,2020-09-22T00:00:00Z,Katja,das Apartment liegt angenehm ruhig in einem Hinterhof. Wir konnten unser Auto auch im verschlossenen Hinterhof parken. Das Apartment ist sehr sauber und sehr durchdacht ausgestattet. So findet man sogar solche Dinge wie einen Sektflaschenverschluss. Wir haben das Apartment mit einem befreundeten Pärchen bewohnt und dafür ist es perfekt. Im oberen Bereich hat jeder sein eigenes geschlossenes Schlaf und Badezimmer. Der riesige Wohn und Küchenbereich im Erdgeschoss lädt wirklich zum Verweilen ein. brbrZu Fuß ist man in weniger als ner halben Stunde am Hauptbahnhof oder alternativ sind Bus und UBahn gut zu erreichen. Darüber hinaus gibt es diverse Einkaufsmöglichkeiten in der Umgebung.,neutral
14865350,2020-11-05T00:00:00Z,Alexander,"Angenehme Lage, super Abwicklung und sehr nett",positive
14865350,2021-01-18T00:00:00Z,Jennifer,We had a great coworking weekend at the place. It was quiet and we were able to work really well. Beds were nice and lots of amenities.,positive
14865350,2021-06-06T00:00:00Z,Henk,"Wunderschöne Ferienwohnung in zentraler, aber trotzdem sehr ruhiger Lage mitten in Berlin",neutral
14865350,2021-06-14T00:00:00Z,Delia Andra,"Spacious location, very clean. The kitchen has everything you need. It was very calm when we rented it even though there are only Airbnbs around. We had a great stay. We are going to come back.",positive
14865350,2021-08-02T00:00:00Z,Cat,"Das Loft, der ganze Hinterhof, einfach fantastisch, ein Traum. Ich würde sofort einziehen. Es war alles sehr komfortabel. Stephan ist ein toller Gastgeber, immer zur Stelle wenn er gebraucht wird. Und ein Parkplatz im Hof, einfach MEGA. Sehr empfehlenswert, wir kommen gerne wieder.",neutral
14865350,2021-08-13T00:00:00Z,Daniel,"Sehr schöne Wohnung, äusserst gut eingerichtet und ausgerüstet. Der Innenhof ist wirklich eine Oase zum Wohlfühlen. Kommen gerne wieder",neutral
14865350,2021-08-22T00:00:00Z,Sabrina,"Top Lage, Hammer Wohnung.",positive
14865350,2021-08-27T00:00:00Z,Stefan,"Wir hatten einen super Aufenthalt hier. Gelegen in einem tollen, ruhigen Hinterhof findet man eine stilvolle, saubere Wohnung vor, die exakt den Angaben entspricht. Kommunikation und einauschecken war reibungslos. Danke",negative
14865350,2021-08-30T00:00:00Z,Angie,"This was honestly one of the best AirBnb stays Ive ever had. It was bright, spacious, and wellequipped. I couldnt stop raving about it once wed checked in. With 2.5 bathrooms, our family of four was able to get ready for our days of sightseeing much more quickly than units with one bathroom. We also cook most of our meals because of food allergies and the kitchen was up to the task I highly recommend this loft",neutral
14865350,2021-09-09T00:00:00Z,Jamie,"The apartment was gorgeous and fully equiped. We came with an 17 month year old and he loved the box of toys, high chair, and crib. The open floor plan was perfect for cooking and eating together.",positive
14865350,2021-09-17T00:00:00Z,Ben,"Top man, top service would recommend",positive
14865350,2021-09-25T00:00:00Z,Coco,Stephans loft is spectacular  Super spacious and clean Amazing vibe also in the courtyard. Very private and tranquil.  Its equipped for everything you need also for longer stays. Very cozy and comfortable. Not in the hip area of Berlin but walking distance to shops and restaurant and public transport  I recommend it 100  I found my home in Berlin Cant wait to be back,neutral
14865350,2021-09-28T00:00:00Z,Maddy,"StephanS place is great So clean, and comfortable, very well equipped and amazing courtyard with fairy lights for evening drinks Stephan himself was great at communication and let us check in earlier than usual. My friends  I had an amazing stay I would highly recommend ",positive
14865350,2021-10-10T00:00:00Z,Susanne,"Eine tolle Wohnung, gute Anbindung an den öffentlichen Nahverkehr, ruhige Lage und eine sehr nette Betreuung",neutral
14868731,2016-09-04T00:00:00Z,Lars,Angenehmer Gastgeber und unkomplizierte Kommunikation. Man sieht sich immer 2x im Leben. :),neutral
14868731,2016-09-07T00:00:00Z,Francisco,Buen anfitrion,neutral
14868731,2016-09-13T00:00:00Z,Shannie,"Daniel was an amazing host Tha flat was wonderful, loved the creative vibe it had and he made us feel more than welcome Definitely gonna come back when I visit Berlin again Thank you :)",positive
14868731,2016-10-23T00:00:00Z,An,Super unkompliziert War ganz nett beim Daniel. Platz hat man reichlich um sich auszubreiten und Daniel ist ein sehr unterhaltsamer Gefährte :),positive
14868731,2016-11-11T00:00:00Z,Bernhard,"Die Unterkunft ist groß, günstig und gut zu erreichen. Man wird sehr freundlich begrüßt und die Kommunikation ist einwandfrei. Während meines mehrtägigen Aufenthalts ergaben sich öfters interessante Gespräche mit meinem Gastgeber. Danke.",negative
14868731,2016-11-13T00:00:00Z,Jotsna,It was a great weekend. The flat is at a  perfect distance from the park and the station. And Dan was really nice,positive
14868731,2016-11-20T00:00:00Z,Tjaša,"Staying with Daniel felt as if we were visiting an old friend; the atmosphere was really relaxed and cozy, I love how there are comfy seating areas throughout the apartment which, along with funky decor, give the impression of laid back, artistic and liberal place. A positively berliner experience that we couldnt have loved more brAs for the host; Daniel is absolutely friendly, smart, funny and beautifully quirky guy that we think is quite hard not to be fond of. He was also nice enough to let our friend sleep over the first night since she missed her train connection( actually we all had a great hangout that night together).  We really connected and if we are ever to come to Berlin again, I will be thrilled to stay at his place yet again  Thank you Dani",positive
14868731,2016-12-09T00:00:00Z,Alex,"Daniel ist ein toller Gastgeber. Ich habe mich während meiner Buchung sehr wohlgefühlt. Ein sehr kommunikativer und aufmerksamer Gastgeber, der auch gerne nachfragt, ob es einem was fehlt. Ich kann die Wohnung uneingeschränkt weiterempfehlen. ",neutral
14868731,2016-12-11T00:00:00Z,Ralph,"Tolle Wohnung, netter Gastgeber, Kreuzberg und Friedrichshain super zu Fuß erreichbar :)",positive
14868731,2016-12-31T00:00:00Z,Caroline,"Dan is a great host, making sure everything is fine for you. His place is so original, cosy, full of lights. You feel comfortable and you have all you needs  Thanks again :) Caroline  Alexandre",positive
14868731,2017-01-04T00:00:00Z,Akvile,"Just want to say thank you for hosting us we had a great experience living at your house Dan is a very friendly, smart and warm person. The house is beautifully vintage and is perfect for those who wants to experience fun and crazy life in Berlin It was probably the best Airbnb experience my boyfriend and I had and will be definitely staying with Dan again when we visit Berlin again brAlso the location is great as it is a walking distance to the nightlife and the shopping centre is just 3 mins away brThanks again brAkvile and Kipras xx ",positive
14868731,2017-01-07T00:00:00Z,Joe,"Daniels place is a great artsy space, bed is above like a mezanine its so cool you have to check it out Everything you need ",positive
14868731,2017-01-17T00:00:00Z,Jordan,Super nice hostbrComfortable and quiet night.brSafe neighbourhood with easy travel links. ,positive
14868731,2017-01-19T00:00:00Z,Diego,"Unique place and super host. Daniel is a very nice guy and even showed me round the area where theres a huge Soviet memorial. The place is cosy, warm and big. Youll have two rooms at your disposal, a big one and one with a mezzanine where the bed is. Good value for money. ",positive
14868731,2017-01-25T00:00:00Z,Bas,"Daniël What a great host Easy going, could tell you a lot of interesting places. Apartment is just 5 min a way from the s bahn, which will bring you straight to the energetic Berlin",positive
14868731,2017-02-05T00:00:00Z,Josefine,"Danke, für die schnellen Antworten, den unkomplizierten Aufenthalt, die flexiblen An und Abreisezeiten ",negative
14868731,2017-02-24T00:00:00Z,David,The host canceled this reservation 19 days before arrival. This is an automated posting.,neutral
14868731,2017-02-24T00:00:00Z,Paul,The host canceled this reservation 34 days before arrival. This is an automated posting.,neutral
14868731,2017-03-09T00:00:00Z,Rosie,"Daniels an amazing host Super helpful and beyond friendly The rooms great and super close to the SBahn which is perfect can be in the centre in 10 minutes Would definetly stay again, feels justg like home ",positive
14868731,2017-09-19T00:00:00Z,Markus,The host canceled this reservation the day before arrival. This is an automated posting.,neutral
14868731,2017-10-27T00:00:00Z,Alan,"Its a highly unusual place, full of electronic gadgetry in various interesting forms, especially in regard to the lighting. Ive never been to a place in Berlin where I could turn onoff remotely from the bed all the lights around brDaniel is a very nice guy and caring host, the rooms is prepared with extras comparable to a good hotel room. brHe could use a bit more organization however, as hes doing lots of stuff in the place upgrading it and seems distracted. brAnyway, its a very interesting place to visit for your stay in Berlin",neutral
14868731,2017-11-13T00:00:00Z,Oliver,Abgedrehte Unterkunft mit sehr bequemer Couch und gemütlichem Hochbett. Daniel ist ein sehr netter Gastgeber.,neutral
14868731,2018-01-02T00:00:00Z,Sandra,"We enjoyed our stay in daniel s appartment..very nice decoration we really loved it..he was a very kind and helpful host,it was a pleasure to meet him..i defenitely recomend him",positive
14868731,2018-01-14T00:00:00Z,Maciej,"A great week spent in Daniels house. The locationpricequality could not be better. The room is marvellous  space design is great. Daniel respects privacy when needed, but is open for any suggestion as well. I really enjoyed the evening conversations on various topics. brHighly recommend this place as stay for short or long term :)",positive
14868731,2018-01-28T00:00:00Z,Adriaan,"Daniel is an interesting, friendly and helpful person. If theres any problem you can talk about it. No complaints",positive
14868731,2018-04-03T00:00:00Z,Juergen,It was a uncomlicated long term stay (2 month) ...thanks Daniel for your hospitality.,neutral
14868731,2018-04-19T00:00:00Z,Derek,"Really unique place looking right at Treptower Park If youre into staying somewhere different, this is the place  LED lights everywhere that you can change the color, projector screens, gadgets everywhere  really fun place and Daniel is a cool, fun guy. Not much happening in the area at night, but the metro is right outside the door to get to the heart of Berlin quickly.",neutral
14868731,2018-07-18T00:00:00Z,Thomas,"Nice, large space which includes a living room, bedroom, and access to the patio. Daniel was quite friendly and fun to chat with the times that we crossed paths. The location is close to a supermarket, shopping mall, bank, and a few cafes, as well as being very close to an sbhan station that will get you into the center of the city in 20ish minutes. My only warning is that if you are like me, and prefer to sleep with the window open during the summer, it is right on a main thoroughfare so the traffic noise can be quite loud in the morning. Otherwise, it was an excellent stay",neutral
14868731,2018-08-17T00:00:00Z,Ольга,"Not typical place for stay :) Nice retro atmosphere with balcony looking to park, little cozy extra room full of lights and big bed on second floor. Daniel is friendly and open person, I really enjoyed to stay here.",positive
14868731,2018-09-28T00:00:00Z,Aaron,"I had a month long stay here after moving from the UK to find my feet and settle into Berlin life. To say Daniel and the space was essential would be an understatement. Daniel is incredibly sweet, and he is always there for a word or chat whenever you need him. He was so helpful in all aspects of my move into an unfamiliar country and allowed me to feel at home and completely at ease when I needed it most. So if you are looking for a great space that allows you some alone time for workstudying or moving country and adjusting to German life (in my case), then I cant recommend it enough. Thanks for everything Daniel",neutral
14868731,2018-10-07T00:00:00Z,Oscar,"Daniel is a very good easy going host. He is happy for you to go in and out as you please and has good local knowledge. Walking distance from the local train station, services run frequently",positive
14871410,2018-01-03T00:00:00Z,Athina,"AntjeLutz have an amazingly modern studio flat which overlooks a quiet courtyard in traditional old Berlinstyle apartment building. Equipped with all the modern amenities, the flat is fully stocked with all the amenities that you could need and more. It is located about 10 minutes walking from the Schonhauser Allee metro stop, and it was spotless (and loaded with lots of welcoming food and tea goodies to enjoy). Antje was super helpful and quick with fixing issues we had with internet login. Wed highly recommend this flat for 2 people max., and thank them both for an amazing New Years stay",neutral
14871410,2019-01-02T00:00:00Z,Saverio,Tolle und freundliche Gastgeber Wir haben uns wohl gefühlt Das Zentrum von Berlin war super zu erreichen mit dem ÖV. Sehr unkompliziertes Checkin  Checkout.,neutral
14872009,2017-07-12T00:00:00Z,Michelle,"Wonderful apartment, 2 min walk from U8. its very close to oranienstrasse which has many affordable places to eat, and close also to clubs. its expensive for where its location (berlin in general is a very affordable city) but otherwise great. the host is always eager to help and make the stay the best it can be.",positive
14872009,2017-10-31T00:00:00Z,Jona,"I stayed 2 months at Rudolfs place. I really liked the apartment, it was beyond my expectations. It was fully equipped, very clean and at a great location in the city. Very hospitable . Rudolf was always reachable and helpful. I had a very good experience and I highly recommend it. Thank you Rudolf for everything",positive
14872009,2018-06-15T00:00:00Z,Elena,"We really enjoyed our stay at Rudolf. The house is equipped beyond expectations, with very good taste, and it is really closed to the tube. The windows are also noisecancelling, the works nearby were almost no heard. Also, since Patrick is living next door, every time we had a problem, it was solved very quickly, we really thank him for that and the flexibility at the time of giving the keys back. We spent there 2 months and we would recommend it.",positive
14872009,2018-08-10T00:00:00Z,Leon,"Absolut fantastische Unterkunft in der es sich super einen längeren Aufenthalt bestreiten lässt. Ausgestattet ist die Wohnung mit allem, was man im alltäglichen Leben benötigt und dazu noch mehr. Großartige Kommunikation durch den Gastgeber, welche durch den nebenan wohnenden Patrick noch einmal verbessert wird. Lediglich die Parksituation für das eigene Auto ist etwas schwieriger; mit etwas Glück findet man aber direkt in der Parallelstraße eine freie Lücke. brFazit: Top Unterkunft in guter Lage von einem top Gastgeber",neutral
14872009,2018-11-07T00:00:00Z,James,"This is a really nice, new, and wellequipped apartment in a fantastic location, just close to the many bars and restaurants of Oranienstrasse. The hosts were easily available. No issues.",positive
14872009,2019-03-29T00:00:00Z,Susanne,"Ich habe drei Monate in Rudolfs wunderschöner Wohnung leben dürfen. Sie hat einfach alles, was ich zum Wohlfühlen brauche. Eine unglaubliche Ausstattungich habe nichts vermisst. Die Wohnung ist in einem hervorragenden Zustand. Die Kommunikation lief optimal. Entweder per EMail oder über seinen Sohn, der direkter Nachbar ist. Besser geht es nicht. brDie Wohnung liegt sehr ruhig und trotzdem sehr zentral. Auch das war perfekt.brIch habe mich rundum wohlgefühlt. Ein super Aufenthalt. Vielen Dank.",neutral
14872009,2019-07-31T00:00:00Z,Carlos Luciano,"Excelente localização. Apartamento novo, com todas as comodidades.",neutral
14872009,2020-02-29T00:00:00Z,Natalya,"I stayed at Rudolfs place for 6 months and I would say that it was my best Airbnb experience ever The flat is very stylish, brilliantly thoughtout inside, everything is new and of high quality, kitchen equipment is just the best  it was simply a complete pleasure to live there Comparing to other flats on Berlin market this place is a hidden gem. New fancy building, close to 2 UBahn stations, centrally located and the nicest host very quickly responding to you. I will miss the place a lot, just my golden time in Berlin :)",positive
14878503,2016-11-05T00:00:00Z,Henry,Kathrins place was very clean and she really looked after me :),positive
14878503,2017-04-29T00:00:00Z,Nicolas,"Kathrin is one of the kindest person I met. In the morning, she let me some bread, fruits, jam and coffee. brI could only recommand to stay at her place. It is situated in a very peaceful area but rather close to the UBahn station (15 min walk and 3 min with the bus).",neutral
14878503,2017-06-19T00:00:00Z,Cristina,"La stanza è piccolina ma molto pulita e confortabile. Il letto è un divano adattato, ma sufficientemente comodo.brLa padrona di casa è gentilissima e molto disponibile.brLa casa si trova in un quartiere resideniale circondato da verde e non lontano ci sono parchi per passeggiare, per le zone turistiche il mezzo pubblico è lautobus.",neutral
14878503,2017-10-13T00:00:00Z,Danke,お部屋はとても綺麗でﾊﾟｰﾌｪｸﾄです室内履きを持参されるといいと思います朝食は本当に助かりました _ 内田篤人のﾕﾆｵﾝﾍﾞﾙﾘﾝを観に行きたくて地元の方とｺﾐｭﾆｹｰｼｮﾝをとられたい女性の方などにお薦めします(荷物を階段で上げるのがやや大変ですが)また伺いたいです,neutral
14878503,2017-11-12T00:00:00Z,Kadna,"Ich hatte ein super Wochenende in Berlin  was auch an diesem schönen Aufenthalt in dieser gemütlichen ruhigen Wohnung mit vielen liebevollen Aufmerksamkeiten Namensschildchen an Handtuch und Kühlschrankfach, Wasser und Apfelsaft im Zimmer, Begrüßungs und Abschiedsbriefchen und ein liebevolles Frühstück  was wünscht man sich mehrbrGerne wieder  dankeschön für allesbrLieben Gruß Kadna",neutral
14878503,2018-01-01T00:00:00Z,Rainer,"My stay at Kathrins place was simply perfect. A beautiful home next to public transport and shops. My room was very cosy and quiet. I could sleep like a stone, even on the 1st of January :). Communication was perfect. When I arrived Kathrin made me feel welcome straight away and had even prepared some food for me. One could not have expected more. The best way to spend time in Berlin",positive
14878503,2018-05-01T00:00:00Z,Shimin,"Das Zimmer ist super sauber und die Umgebung ist ruhig. Wenn ich Frage über Verkehr und anderes habe, Kathrin hilft mir sehr. Und bietet mir Frühstück morgen.br老奶奶很和蔼,人很好,都会有免费的早餐在冰箱里,有设么生活,交通上问题,她都会一一解答环境很安静,交通也很方便,公交车196.296到Friedrichsfeld 地铁站也就2.3站",neutral
14878503,2018-05-27T00:00:00Z,Jana,"Sehr liebe Gastgeberin, gemütliches kleines Zimmer mit TV und WLAN, bequemes Schlafsofa, sehr ruhige, grüne Umgebung, toller Balkon und ein leckeres Frühstück machen das Übernachten bei Kathrin zu einem gelungen Aufenthalt.brVielen Dank dafür.",neutral
14878503,2018-06-01T00:00:00Z,Phillip,"Kathrin ist eine super liebevolle Gastgeberin welche sich rührend um dich kümmert (ich bekam eine große Flasche Wasser, Handtücher, jeden morgen ein Frühstück, selbst Wassermelone hatte sie für mich vorbereitet, so lieb). Die Wohnung ist schön eingerichtet und sauber. Ich hatte 3 wunderbare Tage bei ihr, dass Zimmer war toll, die Lage ruhig, Supermärkte direkt um die Ecke und morgens kann man total schön (mit ihr) auf dem Balkon frühstücken. Vielen Dank nochmals und liebe Grüße, Phillip :)",neutral
14878503,2018-07-06T00:00:00Z,Jonathan,"wonderful hospitality, shes an amazing host and her place is lovely.",positive
14878503,2018-07-28T00:00:00Z,Estelle,"You would be very well welcomed and confy at Kathrin place, she is really lovely and has the nicest attention (breakfast, some meals..) brI strongly recommend for 1 traveller ",positive
14878503,2018-09-28T00:00:00Z,Synke,"Kathrin ist eine liebevolle und zuvorkommende Gastgeberin. Die Unterkunft war super sauber und es fehlte mir an nichts. Kathrin hat mich gut darin unterstützt, die schnellsten Wege mit den öffentlichen Verkehrsmittel zu finden. brIch komme gerne wieder.",negative
14878503,2018-09-30T00:00:00Z,Peter,"In my view, Kathrins place is the ideal choice for a solo traveller in Berlin. Its located in a very peaceful and goodlooking neighbourhood of the eastern city area, with easy walking to public transport. I had a very comfortable and long nights sleep in the room, which was together with the rest of the apartment nicely furnished. Kathrin made me feel really welcome for my short stay, her attention to detail was impressive and I was left with a variety of different food, coffee and soft drink for my morning departure, all of which was much more than I could expect.",positive
14878503,2018-10-07T00:00:00Z,Emina,"Kathrins home is sparkling clean, with all the amenities one might need for a smooth stay. Its located around 25 minutes from Alexanderplatz, in a peaceful residential area, very suitable if you want to get a good rest in the evening and be fresh for exploring the city.brKathrin went out of her way to be helpful and make my stay the best possible, she offered breakfast for all the days, even wrote a small postit notes to wish me a nice day, and overall made my experience live up to the expectation.",positive
14878503,2018-10-22T00:00:00Z,Diego,"Kathrin fue una anfitriona excelente,  con un servicio impecable, cosas ricas para desayunar cada día, y un departamento limpio y luminoso, la habitación tiene todo lo necesario, y la ubicación es muy tranquila, lejos del ruido de zonas turísticas. Un lugar recomendable sin dudas",neutral
14878503,2018-11-11T00:00:00Z,Ruediger,So freundliche Menschen wie Kathrin sind ein Grund über Airbnb zu buchen. Wir hatten eine kurze aber sehr nette Begegnung.,neutral
14878503,2018-11-18T00:00:00Z,Jana,Auch dieses Mal wieder alles super. Danke dir.,positive
14878503,2018-12-02T00:00:00Z,Petra,"A quiet location and cosy place, much appreciated after coming back from an intense long day. Great hospitality, and Kathrin will make you feel like coming home to family.",positive
14878503,2019-04-28T00:00:00Z,Ludwig,"Kleines, aber blitzsauberes Zimmer, alles benötigte ist vorhanden und die Gastgeberin super freundlich und gibt Tipps für die Freizeitgestaltung.",negative
14878503,2019-06-01T00:00:00Z,Simone,"Super nette Gastgeberin, gemütliche Wohnung, in ruhiger Lage. Nur 5 min von der nächsten Bushaltestelle entfernt. Gutes Frühstück. Nur weiter zu empfehlen",neutral
14878503,2019-06-09T00:00:00Z,Salvatore,Courtesy and attention to the guest complete the picture of a quiet stay in Berlin.,neutral
14878503,2019-06-18T00:00:00Z,Miriam,"Super sauber, super freundlich, super Gastgeberin :)",positive
14878503,2019-08-04T00:00:00Z,Franziska,"Eine sehr freundliche Gastgeberin, ein schönes, blitzsauberes ZimmerBett. Gute Verkehrsanbindung und Supermarkt fußläufig zu erreichen. Alles prima",neutral
14878503,2019-09-01T00:00:00Z,Dagmar,Kathrin ist eine sehr nette Gastgeberin.,neutral
14878503,2019-09-07T00:00:00Z,Laura,"Kathrin hat mich sehr herzlich empfangen und war äußerst zuvorkommend. Die Wohnung ist blitzesauber und wunderbar ruhig gelegen. Was will man mehr Danke Kathrin, habe mich sehr wohl gefühlt",negative
14878503,2019-09-11T00:00:00Z,Carla,"Schönes kleines Zimmer in ruhigerer Lage. Hab mich sehr wohl gefühlt, auch dank der sehr netten Gastgeberin :)",neutral
14878503,2019-09-29T00:00:00Z,Annett,Das Zimmer von Katrin ist gut ausgestattet und sauber. Die Küche kann mitbenutzt werden und Kathrin ist eine sehr fürsorgliche Gastgeberin. Ich habe mich sehr gut aufgehoben gefühlt. Gute Anbindung an den öffentlichen Nahverkehr.,neutral
14878503,2019-10-10T00:00:00Z,Laura,Super nette Zimmer :) sehr ruhig und gemütlich. Kathrin ist eine sehr nette Frau und sehr sympatish. Gerne wieder,positive
14878503,2019-10-20T00:00:00Z,Cecilia,"Kathrin ist super hilfsbereit,  hat mir gute Tipps gegeben und sich Zeit für nette Gespräche genommen. brSie ist mit mir sogar in ein Konzert gegangen, was ich total nett fand.brDa sie Schicht Dienst hat, ist es vielleicht gut nochmal die Ankunftszeit genau zu klären. brSie hat mir auch völlig über jede Erwartung hinaus Essen angeboten, wenn sie etwas gekocht hatte. Und das Frühstück war richtig gut. brKann ich nur wärmstens weiter empfehlen. brAlso, viel Spaß bei ihr, Cecilia",neutral
14878503,2019-12-09T00:00:00Z,Peter,Very friendly lady. Super clean. Quite. Very high value ,positive
14878503,2020-01-03T00:00:00Z,Thuy,"Dies ist meine erste Reise mit nur einem Zimmer anstatt einer ganzen Unterkunft. Das Zimmer ist bequem und absolut ausreichend, wenn man einige Tage in Berlin verbringen will. Die Lage war für mich perfekt. Kathrin ist eine super Gastgeberin Kann ich nur empfehlen.",neutral
14878503,2020-02-09T00:00:00Z,Eva,"Ich hab mich bei Kathrin sehr wohl gefühlt, das Zimmer war schön und alles sehr sauber. Sehr ruhig gelegen. Es war auch toll, dass es Frühstück gab. Kathrin ist sehr nett und bemüht sich sehr darum, dass man einen schönen Aufenthalt hat",neutral
14878503,2021-08-02T00:00:00Z,Mon,Perfect room for a city visit. The apartment was very clean and Kathrin was very kind and willing to help,positive
14878503,2021-09-03T00:00:00Z,Boris,"Kathrin ist sehr nett, hilfsbereit, kommunikativ und gut organisiert, die perfekte Gastgeberin. Das Zimmer ist sehr ruhig und sehr sauber, wie auch die gesamte Wohnung. Die perfekte Erholungsoase vom lauten, hektischen und nicht immer ganz so sauberen Berlin ; )",negative
14878503,2021-09-16T00:00:00Z,Nicole,Kathrin ist eine sehr nette und offene Person bei der man sich einfach nur wohlfühlen kann.,neutral
14878503,2021-09-18T00:00:00Z,Somaia,Kathrin was very welcoming and flexible about check in and check out. brThe apartment is a bit far from the center but you know this while booking. I could sleep long even with the window halfway open because it was quiet outside. brEverything was perfect Totally recommend it.,positive
14878503,2021-09-26T00:00:00Z,Alexander,Kathrin is a lovely host and her place is very cosy and quiet and you can reach Berlin City in 20 minutes. Thanx again and maybe CU next year ;) ,positive
14878503,2021-10-02T00:00:00Z,Lisa,"Gemütliche Unterkunft, nette Gastgeberin",neutral
14878503,2021-10-06T00:00:00Z,Andreas,"Gemütliches Zimmer, sehr zu empfehlen. Wegen ruhiger Lage der Wohnung war der Aufenthalt sehr erholsam. Alles auf höchstem Niveau sauber und gute Kommunikation.",neutral
14890023,2016-09-23T00:00:00Z,Balint,"The apartment was great, the host was friendly. I recommend this accommodation to anyone",positive
14890023,2016-09-28T00:00:00Z,Irene,"GREAT experience Jan was absolutely wonderful, very friendly and funny. He recommended some places to go, cheap markets, fun activities... his house  was big and spacious, very well equipated. Its in a quiet area but has very good connection with the very down town by metro and tram. Great great experience. Thank you Jan",positive
14890023,2016-10-02T00:00:00Z,Lazaro,"The host recommended directions from the airport for me and sent me a map with accurate directions to his apartment. He welcomed me upon my early arrival and explained the rules to me, etc. The listing description was accurate, and although simple, the bed was comfortable and the space ready for my short stay. The neighborhood is nice, although a little noisy at night. The apartment is located a short distance from an underground station, where you can catch a metro or bus easily to wherever you need to go.",neutral
14890023,2016-10-13T00:00:00Z,Sven,"Jan is a chill guy and he helps you with the things you need We were in berlin for a bar congress and got home very very late, jan is cool with that as long as you stay quiet I would recommend this for everyone brTip: please hang some curtainsbrSee you next time buddy",neutral
14890023,2016-10-17T00:00:00Z,Marijke,"War ein super tolles und gelungenes Wochenende Hat alles reibungslos geklappt und wir haben uns sehr willkommen gefühlt. Tolle und einfache Wohnung, zentral und gut zu finden ",neutral
14890023,2016-10-21T00:00:00Z,Olga,brbrJan was zeer hartelijk en gastvrij.  Ik voelde mer er meteen thuis. brWat ik niet wist is dat zijn appartement op de derde etage gelegen was. Met een koffer toch wel lastig. brbrDe omgeving was rustig in een volkse wijk. ,neutral
14890023,2016-11-12T00:00:00Z,Luzie,"ich hatte eine schöne Zeit bei zwei sehr netten Gastgebern, die mir alles gezeigt haben, mit denen ich gut auch mal quatschen konnte und die auch sonst sehr zuvorkommend waren. Auch Zimmer, Bad und Küche waren modern und gemütlich eingerichtet, ich durfte sogar alles mitbenutzen. Ich habe mich rundum wohl gefühlt.",neutral
14890023,2017-02-27T00:00:00Z,Mari & Jonas,We had a very nice stay at Jans place. He and his girlfriend are very friendly hosts. Everything was fine and clean. Definitely recommended,positive
14890023,2017-03-12T00:00:00Z,George,"Great and friendly host. Great location too, close to metro.",positive
14890023,2017-04-16T00:00:00Z,Nina,"Jan was very friendly and seemed genuinely interested in giving us a nice experience He was flexible about checkin and checkout. The room we rented was big and cosy, but we lived sidebyside with personal effects, and it was very clear that we lived in someones personal home. It was a nice and cozy, but a bit primitive stay :)   ",positive
14890023,2017-04-16T00:00:00Z,Ganimete,The host canceled this reservation 39 days before arrival. This is an automated posting.,neutral
14890023,2017-05-15T00:00:00Z,Palanipandiyan,Jan is just an amazing host.. Just grab his accomodation if you are thinking to stay in Wedding area.,neutral
14890023,2017-06-09T00:00:00Z,Juliane,"I really like that Jan and his girlfriend are so downtoearth and respect the privacy of their guests. I was traveling by myself and therefore looking for an airbnb that made me feel safe, which absolutely was the case here. The area was perfect for me since I was visiting a friend. It is also extremely easy to reach from Berlin Tegel Airport  only took me about 20min. Wedding is getting more and more popular and therefore is an interesting area to stay in. ",positive
14890023,2017-09-10T00:00:00Z,Jay,"Fantastic place to stay in Berlin. Jan was super kind and extremely helpful about answering questions I had about the surrounding area. The Wedding District is a really eclectic place thats worth visiting. Jans apartment was ridiculously clean, the room was much bigger than expected, and he even let me try a cherry tomato he was growing on his balcony. 55",positive
14890023,2018-02-18T00:00:00Z,Jun,I got feeling Berlin life from here Good and cool,positive
14890023,2018-03-11T00:00:00Z,Katharina,Had an awesome time in Jan and Susis apartment Would love to stay again if Im ever in Berlin again :),positive
14890023,2018-08-18T00:00:00Z,Garrett,"It really is a nice place, Jan is a really welcoming host (note you are staying in a side room of his personal apartment.  He never bothered us even a little bit if you care make sure you know.) and he provided a lot of coupons and suggestions for things to do and where to go in Berlin during our stay.",positive
14890023,2019-01-01T00:00:00Z,Abdelhamid,"Good weekend in Berlin on Jan appartment. Jan is very available, unfortunately We dont have time to share some moments. But I recommand his room.",neutral
14897271,2016-09-13T00:00:00Z,Thomas,"Michele is an awesome host, he made everything to ease my trip and feel like home. The flat is cute and in a lovely and calm place.",positive
14897271,2016-09-22T00:00:00Z,Francisco,"Micheles place is absolutely wonderful, super comfortable, amazingly clean and the location could not be better. Michele is super attentive, would definitely recommend staying with him :)",positive
14897271,2016-09-25T00:00:00Z,Mike,"Michele is a very welcoming host, and I really enjoyed my stay. Bedding was clean and freshly changed, the room was large and exactly as advertised. He offered me advice about seeing the sights and even invited me out to meet his friends. I had a great time in Berlin and would definitely stay with Michele again.",positive
14897271,2016-09-30T00:00:00Z,Matthijs,Alles was top,positive
