listing_id,date,reviewer_name,comments,sentiment
7071,2015-06-16T00:00:00Z,Emma,"The property is very close to Eberswalde Strasse U bahn station, the street is lovely, with nice cafes and restaurants. Can lives in a nice building with huge doors, high ceilings and wooden floors. He is very welcoming, super helpful and made us feel relaxed. Can is a really interesting guy and we enjoyed chatting to him a few times throughout our 4 nights stay.brbrCans place is very clean and the room is big. Its very quiet and the windows open on to a garden and you can hear nothing but birds singing in the morning. I would recommend it as a great place to stay in Prenzlauer Berg as its so central to get everywhere. ",positive
7071,2015-06-21T00:00:00Z,James,"I had a great experience staying at Cans apartment. I arrived a lot earlier than agreed and he was able to meet me immediately. He was very friendly and helpful. I had two great nights sleep and felt comfortable and safe. Great value for money, I would stay again.",positive
7071,2015-07-03T00:00:00Z,Emilie,"Lovely stay at Cans appartment, thank you The room was very clean and inviting, the apartment was charming and on a personal note I really enjoyed the atmosphere and decoration. The location is ideal (very central in prenzlauer berg, close to many cute restaurants and bars and shops) and I soon realized how lucky I was to have found this place I would definitely recommend this place to friends and family, and will come back Can was very nice and helpful, a great host, so in all a perfect stay. Thank you ",positive
7071,2015-07-05T00:00:00Z,Melanie,"Cans place is great. The location is good, in a trendy neighbourhood, very close to the UBahn network, on a street with lots of cafés, shops and bars. The room itself though is very quiet and peaceful as the apartment is set back from the street. Everything was exactly as advertised: the room is spacious and clean and nicely decorated, Can provided coffeemaking facilities and a refrigerator for guests use. I didnt have time to explore but Can  Anya were very forthcoming with suggestions for the local area, and very welcoming. I would definitely stay here again.",neutral
7071,2015-07-12T00:00:00Z,Marjolijn,"Clean, quiet, spacious place with a very friendly host. A great place to stay.",positive
7071,2015-07-21T00:00:00Z,Rachel,"Cans place is not just an apartment, but a work of art Everything went smoothly and wonderfully, I very much enjoyed the energy of the space and Can is an extremely kind and helpful host. Thanks so much",positive
7071,2015-07-29T00:00:00Z,Natalie,"Cans place was beyond perfect The neighborhood is centrally located and beautiful. I had some friends in town working for a Berlinbasedcompany  they consistently (coincidentally) planned excursions right down the street from Cans place As a person himself, Can is also, beyond awesome. Sweet, welcoming, helpful, interesting, super cool to talk to...he literally made my first Berlin experience exceptional. Also, his place is decorated super nice  has GREAT VIBES Would totally recommend to anyone",positive
7071,2015-08-04T00:00:00Z,Donna,Listing was very accurate. Felt very comfortable and welcome. Cam respected my space and I felt right at home,positive
7071,2015-08-10T00:00:00Z,Claire,"I only saw Can when I arrived. Hes nice and helpfull. brThe room is spacious and clean.brThe appartement is very well located in Berlin, in the lovely district of Prenzlauer Berg. Everything was perfect. I recommand ",positive
7071,2015-08-15T00:00:00Z,Rui,"Very nice spot. Great location, pleasant and quiet room and a wonderful host (Can, thank you so much). Strongly recommended. ",positive
7071,2015-08-20T00:00:00Z,Hans-Gert,"top location, sehr sauber. Can ist ein exzellenter Host. immer wieder",neutral
7071,2015-09-08T00:00:00Z,Luis,"The bedroom is very nice, lightly and calm.brThe house is very well located in a cozy and central area. Many restaurants and bars in the area and very close to the metro.brCan is very friendly and takes care to bring the host a very nice stay.brAll in all, I would recommend to anyone who visits Berlin",positive
7071,2015-09-14T00:00:00Z,Karin,Es hat alles super funktioniert und Can war sehr flexibel. Wir durften früher einchecken und am letzten Tag unser Gepäck in der Wohnung lassen. Das Zimmer ist sehr schön und geräumig. Alles war sauber und gepflegt. Die Umgebung ist nett und öffentlich gut angebunden. Wir würden jederzeit wieder kommen. ,negative
7071,2015-09-28T00:00:00Z,Joseph,Lovely room in a fabulous location in Prenzlauer Berg. Can was really friendly and hospitable but gives you your own space. Will most likely come back again. ,positive
7071,2015-10-20T00:00:00Z,Alisa,"Can was very friendly and kindly... he showed all his apartment, which was very nice and clean, how it is on the pictures.  We really enjoyed our staying in his place and hope will stay again in the future. ",positive
7071,2015-11-01T00:00:00Z,Jan,"Can was very kind from the beginning. The apartment has a pleasant view into the garden between the buildings, is quiet and just a few minutes from the ubahn station, but there is also plenty of places to go just around the house. Great place to stay if you want to explore the city.",neutral
7071,2015-11-08T00:00:00Z,Donald,"Cans place is in a great, hip location close to public transit. The home is quiet and comfortable, with a fridge and coffee for guests which was a nice touch. I was out and about most of the time so I only saw Can when I arrived, but he was hospitable and had a good knowledge of things in the area. There was no locking mechanism on the bedroom door, but I felt safe in the home and area.",neutral
7071,2015-11-23T00:00:00Z,Erik,All kontakt med Can gick smidigt och rummetlägenheten motsvarar beskrivningen. Rekommenderas,neutral
7071,2015-12-01T00:00:00Z,Marcia,"Big room in a very animated and easy to reach area of Berlin, brwith lots of restaurants around the area, metro, tram and bus right around the corner. But the room itself, is a heaven of quiet.brCan is obviously an experienced host. He really made me feel welcomed and at ease. His house rules are easy to follow and matches my wishes of a relaxing corner in a busy city kind of place to stay. I can only recommend. brthanks again Can",positive
7071,2015-12-07T00:00:00Z,Jeff,"Wonderful host. Perfect room. Excellent location.brbrThis may have been my favorite AirBnB stay. The room is perfectly clean, spacious, quiet and very comfortable. I made good use of the desk and lounge chair and the bed was great.brbrThe location and neighborhood cant be beat. Its so close to countless cafes, restaurants and shops, and just steps from multiple public transit options.brbrCan is very kind and helpful. We had a really nice talk over tea and I made to feel very welcome. Hes totally an A host, and when I return to Berlin this will be my first choice for a place to stay.",positive
7071,2016-05-09T00:00:00Z,Martina,"Das Zimmer ist genauso schön wie auf dem Foto. Es war ein sehr angenehmer Aufenthalt, ich habe die Zeit dort sehr genossen.brCan ist ein sehr symphatischer, hilfsbereiter und umsichtiger Gastgeber. Alles ist sauber und aufegräumt und die umliegende Gegend für einen Berlin Besuch einfach traumhaft.  br",negative
7071,2016-05-12T00:00:00Z,Marco,Super War sehr angenehm,negative
7071,2016-05-16T00:00:00Z,Massimo,"Can was a great host,  he was very flexible and helpful throughout my stay. The room is perfectly located, in one of the top areas of town and only a two minute walk from the SBahn  walking up in the room is an absolute blessing You wont hear a single noise except for the singing birds. Highly recommended Thanks for everything again",positive
7071,2016-05-24T00:00:00Z,Matthew,Loved our stay Can is a great host and has suggestions for anything you are interested in. His place is extremely clean and peaceful in a great area of Berlin. Thanks Can,positive
7071,2016-05-29T00:00:00Z,Burak Furkan,"It was a very nice accomodation. Room was exactly how it was described. Clean, bright, quiet room and bathroom. We woke up with bird singings. Hennen is a kind,calm and helpful host. I really recommend his room. ",positive
7071,2016-06-04T00:00:00Z,Marie,"Jai beaucoup aimé résider dans  cet endroit La chambre est située dans un quartier très agréable ( super safe y compris le soir car beaucoup de restaurant avec des terrasses  animées) la chambre donne elle,sur une cour arborée , donc silencieuse brLe tramUBahn ( Metro)sont à 2 pasbrSi vous avez besoin de quoi que ce soit, Cann est adorable et disponible pour vous renseigner ou discuter ..;)brPersonnellement la prochaine fois que je vais à Berlin, jy retourne brAh , et joubliais , cest nickelbrLa salle de bain , tout",neutral
7071,2016-06-11T00:00:00Z,Chinyere,Can was great and very helpful. His apartment was very central and safe. It was a great experience. ,positive
7071,2016-06-13T00:00:00Z,Steven,"The room was exactly as described, and my stay was terrific. The home is clean, quiet, and welcoming. I had a wonderful visit ",positive
7071,2016-06-17T00:00:00Z,Till,"Can hat mich sehr nett empfangen und es war alles unkompliziert. Das Zimmer war gross, sauber und sehr gemütlich. Durch die zentrale Lage kam ich rasch überall hin.",negative
7071,2016-06-20T00:00:00Z,Gabrielle,"Can was very accommodating of our late arrival time, which we were really thankful for.  The room is just like the pictures, bright and airy and clean. The area is cool and the market on Sunday is great ",positive
7071,2016-07-02T00:00:00Z,Katie,"The room is as stated, and very peaceful. ",positive
7071,2016-07-08T00:00:00Z,Garrett,"The room Can provided was great, two beds with a desk chairs and plenty of storage. The apartment is extremely clean and large enough that their is some privacy. The neighborhood has a lot of great shops, restaurants and bars and is right next to the public transit. I would recommend this room to anyone staying in Berlin. ",positive
7071,2016-07-11T00:00:00Z,Julie,"Great location in one of the coolest neighborhood in Berlin, very close to the metro station.brSpacious and bright room overlooking a peaceful garden.brThe flat is very clean.brNo access to kitchen.",positive
7071,2016-07-16T00:00:00Z,Marco,Bei Cal ist immer alles super,positive
7071,2016-07-24T00:00:00Z,Sidoine,"Cétait très agréable de passer le weekend chez Can. Il a été très arrangeant avec nous sur les horaires de checkin à cause de notre arrivée tardive. Cest une personne formidable qui nhésitera pas à vous renseigner si vous chercher un lieu à visiter. brLa chambre est grande et lumineuse comme il le décrit dans lannonce avec deux lits. brLemplacement de la chambre est bien situé dans un quartier calme et récent avec une multitude de restaurants de toutes origines. De plus, le logement se situe à même pas 5 minutes à pied du métro ainsi que du tramway qui vous amènera facilement et rapidement sur les différents lieux touristiques de la capitale allemande. brPour un weekend je suis entièrement satisfait, je recommande donc.",neutral
7071,2016-07-28T00:00:00Z,Stuart,"I had a fantastic stay at Cans place. The room was much larger than expected and extremely clean and quiet. Can was an extremely kind, helpful and engaging host who will always go out of his way to help in any way he can. Location was great. This area is a great old east Berlin area, full of bars, great cheap restaurants and cool shops. It was perfect for my stay of 3 days. I will be staying there again if possible in the future. Thanks Can. Was great to meet you and I look forward to meeting again the next time ",positive
7071,2016-07-30T00:00:00Z,Jaqueline,"Der Aufenthalt war genau wie beschrieben  sauber, hell, zentral und ruhig. Die perfekte Ausgangslage um in Berlin gut voran zu kommen. Can war sehr freundlich und entgegenkommend. Würde ich jederzeit wieder buchen.",negative
7071,2016-08-01T00:00:00Z,Sarah,"It was a very convenient location, and the house is as described in the pictures. The host is good and gives you your space, its a beautiful neighborhood, vibrant and so much activity around.brThe room is well kept and clean, with basic amenities provided. ",positive
7071,2016-08-05T00:00:00Z,Michael,Die Unterkunft war Zentral ruhig und sauber. Empfehle sie gerne weiter.,negative
7071,2016-08-10T00:00:00Z,Daniel,Brights Place is perfect for both a short or a longer stay in Berlins Prenzlauer Berg. It is ideally located and you almost feel like in a private little hotel.brThe room I rented was spacious and quiet.brWhat struck me the most was how amazingly clean the whole apartment is. I stood in a lot airbnbplaces already and this one here has probably been the cleanest of them all. Respect.brWould always come again,neutral
7071,2016-08-15T00:00:00Z,Audrey,"Staying here was incredible Can is welcoming, friendly, and easy to talk to. He puts a lot of effort into making his place clean and ensuring you enjoy your stay. The apartment is spacious and lovely. I absolutely love the neighborhoodyou have such a variety of cafés and restaurants to choose from. The apartment is very close to the metro stop. I would definitely stay here again",positive
7071,2016-08-19T00:00:00Z,Sander,"Spacious and clean room, perfectly located in Berlin (nice neighbourhood and main public transport stops nearby). Bright was nice and helpful during our stay and communication all went smoothly. Happy to recommend this place.",positive
7071,2016-08-27T00:00:00Z,Klaus,Super experience staying in a great room located in a great neighborhood.  My host was very helpful in accommodating my needs and making me feel very comfortable. I definitely will come back for another stay.,positive
7071,2016-09-03T00:00:00Z,Wam,"The communication with Can was perfect. brbrAnd so was the room.  I expected however something like a kitchen, but there was no (shared) kitchen.  This was my own fault; I didnt read the description good enough.brbrWe were glad that Can gave us an extra key.  We were with two persons and with a second key we had more liberty to make our individual plans.br",positive
7071,2016-09-07T00:00:00Z,Mary,"This was a fantastic room and stay overall. The room is exactly as pictures, and the living space very clean. Water, coffee and tea were provided for our convenience. The location was great Located with easy access to city center and airport The neighborhood was very cute, filled with fun shops and good local restaurants. We loved Bright He was an extremely responsive when planning the trip and we had no issues when checking in We absolutely loved our stay and would recommend to anyone ",positive
7071,2016-09-10T00:00:00Z,Kashif,Experience was very good. Host was excellent.,positive
7071,2016-09-14T00:00:00Z,Silvana,Had a good stay in Cans apt The apt is in a great location. Close to metro stop and lots of restaurants and cafes to choose from. The apt is as described in the photos and very clean. Coffee and tea are provided. Thank you Can ,positive
7071,2016-09-19T00:00:00Z,Ezequiel,All was ok. Can was waiting for me at the entrance of the buiding although I was one hour delayed. The área is great filled of bars and restaurants and 200 m from the Metro and tramway. I will come back for sure,neutral
7071,2016-09-22T00:00:00Z,Alex,"Cans place was awesome I felt bad because the flight was an hour later so I was running behind and kept him waiting, but he was very gracious about it. The place was just great, and he went above and beyond by letting us use his clothes washer. Would stay again",positive
7071,2016-09-26T00:00:00Z,Ileana,"The room was great, very peacefull, clean and big. We were in the twin beds room, it was very comfortable. The neighbourhood is full of restaurants, pub and minimarkets. Its a very comunicated place (buses, trams, metros). Can was a very kind host, who respected our privacy. We highly recommend staying at Cans apartment",positive
7071,2016-10-07T00:00:00Z,Ilkim,Yes it was a really peaceful stay,positive
7071,2016-10-22T00:00:00Z,Young Kyung,"Bright was flexible with the time I arrive so it was easy to plan my schedule for check in day. He gave me the direction and the flat was easy to find. I did not see him quite often but there was no problem communicating with him.br About the flat itself, it was very clean and spacious. Everything you need was prepared in the room. I loved the neighborhood and location of it as well",positive
7071,2016-10-27T00:00:00Z,Rrona,"Great looking spacious room, full of positive vibes. Its even better than in the pictures. The location is very near to the public transportation, while the neighborhood itself was super cute. Definitely coming back, whenever in Berlin. Loved everything about it :)))",positive
7071,2016-10-30T00:00:00Z,Jean,"Alles, hij was speciaal eerder naar huis om ons op te vangen, was vriendelijk en behulpzaam en de ruimte is groot en netjes. ",neutral
7071,2016-11-02T00:00:00Z,Taylor,"Very convenient location. Can the host is very responsive by email. Most of time didnt see him during our stay so most of the communication was fine through email . Room is spacious, cozy and efficient. ",neutral
7071,2016-11-06T00:00:00Z,Sylvie,Can is a great guest very welcoming and helpful. He knows the area very well and can recommend good restaurants in the neighborhood which is very charming and well located. The room is very pleasantbrI warmly recommend it,positive
7071,2016-11-22T00:00:00Z,Michael,"Beautiful,  spacious room in a quiet but spirited apartment. Can was a warm and welcoming host, our friend staying there was more than happy. We can warmly recommend this place ",positive
7071,2016-11-27T00:00:00Z,Matthias,"Sehr ruhig im Hinterhaus gelegen, sehr angenehme Gastgeber, sauber, bequemes Bett, schlichtes Setting. Für mich wunderbar.",neutral
7071,2016-12-02T00:00:00Z,Elmar,Had an awesome and uncomplicated stay Would definitely recommend,positive
7071,2016-12-10T00:00:00Z,Eunji,This place is clean and cozy and apartment is close to subway station. Really great place ,positive
7071,2017-02-18T00:00:00Z,Hope,"My friend and I had a great time  Can helped us out by waking up early and letting us in since we arrived very early in the morning. It was much appreciated He was very friendly, but gave us our privacy. ",positive
7071,2017-03-31T00:00:00Z,Michael,"My daughter and I had a wonderful visit to Berlin and staying in Cans apartment certainly added to the experience. Great neighborhood, high quality and affordable food and drink right at your door. Super easy access to public transportation. Only wish we could have stayed longer. ",positive
7071,2017-04-10T00:00:00Z,Yves,Great room and a very friendly host.,positive
7071,2017-05-15T00:00:00Z,SoHyeong,아주 깨끗하고 조용한 방이었어요. 위치도 마우어파크랑 가깝고 호스트 아저씨도 친절하셨어용,neutral
7071,2017-06-05T00:00:00Z,Daniela,"A wounderful big room, cosy, bright, calm ... in the middle of a vibrating city. The owner was very friendly and welcoming. Great atmosphere ",positive
7071,2017-06-11T00:00:00Z,Jumie,"Awesome space Hip and fun neighborhood, friendly host, easy to communicate, private and noisefree, lovely wise zen master cat petrols :) ",positive
7071,2017-06-18T00:00:00Z,Lisa,A lovely room with the vibe of Berlin all around.br,positive
7071,2017-06-21T00:00:00Z,Ricardo,Alles super. Gerne wieder. ,positive
7071,2017-06-25T00:00:00Z,Maximilian,Had a good stay with Can. All worked out smoothly and I would surely come back. ,positive
7071,2017-07-03T00:00:00Z,Dom,"Very nice, central and yet quiet. Very friendly and helpful. Highly recommended",positive
7071,2017-07-07T00:00:00Z,Rachel,"Cans place was lovely, the room was so spacious and clean. The room faced a courtyard so it was very quiet, and it was only 2 blocks from a train station. I would definitely stay here again ",positive
7071,2017-07-10T00:00:00Z,Christine,"Super séjour, apparemment propre, très bien placé. brLhôte est à disposition pour répondre à nos questions. La communication se fait facilement, bref, super  ",positive
7071,2017-07-25T00:00:00Z,Adam,The place was clean and easy to access. He was solicitous and helpful. A perfect place for me to stay on my two day exploration of Berlin. ,positive
7071,2017-07-30T00:00:00Z,Trista,"Totally as described. Very airy, comfortable room in the heart of a hipbut surprisingly quiet at nightneighborhood. You can party and then get a good nights sleep brbrAs a woman it felt safe walking around the neighborhood by myself, even after dark. Public transportationthe Ubahn and trans are within a few blocks. I bought a week pass so I didnt have to use a cab for my five day stay. Which is a good thing because my American smartphone was very unreliable in Germany, except at Cans home which has a good wifi connection.brbrCan is a very nice, considerate host, and I wouldnt hesitate to stay here again. Thankyou, Can",positive
7071,2017-08-04T00:00:00Z,Matt,"Great place, great value, great host, hope to stay here again soon.",positive
7071,2017-08-09T00:00:00Z,Attilio,"The room is bright, large and very suitable for two, quiet on a very silent backyard. Near to the UBahn and SBahn from Schonefeld airport, all around is plenty of bar and pubs to eat food from the world (korea, vietnam, chinese, italia, and Germany as well). Recommended",neutral
7071,2017-08-13T00:00:00Z,Maxi,"Great location and place So many restaurants and cafes close by. Close to public transportation. Super quiet at night, we slept so well",positive
7071,2017-08-18T00:00:00Z,Vanessa,Apart from no lock on the bedroom door very nice,positive
7071,2017-08-29T00:00:00Z,Amanda,super clean and light spacious room and great vibe :),positive
7071,2017-09-06T00:00:00Z,Behrouz,"Cam is a fantastic communicator, his place is as lovely as all tall ceiling Berlin apartments, and its walking distance from lots to eat and see. ",positive
7071,2017-09-14T00:00:00Z,Camille,"Chambre très agréable et très calme dans un quartier plein de cafés, bars et restaurants. Les transports en commun (métro et tram) sont à 5 min de lappartement, a 3 stations de Alexander platz. Je recommande vivement le logement de Bright.",neutral
7071,2017-09-22T00:00:00Z,Jackie,"The apartment was just what I needed for my trip to Berlin. A friend recommended that I look for an AirBnB in Prenzlaur Burg, a hip artistic area of Berlin. Cans apartment did not disappoint. The room is as described, clean and with beautiful natural sunlight and an abundance of lightning for the evening hours. My stay overlapped with 2 sets of guests, whom Can introduced me too, allowing me someone to explore the city with. The location is fairly easy to find from the airport and great for using public transit. I LOVED exploring all the artist store fronts and couldnt believe how easy it was to find delicious veganvegetarian cuisine. The neighborhood felt safe at all hours, quite but usually someone else around. I certainly felt as though I was among the locals during my stay and appreciate the hospitality.",positive
7071,2017-10-01T00:00:00Z,James Xinzhou,"Super Lage und Wohnung, super freundliche Gastfreundschaft",positive
7071,2017-10-13T00:00:00Z,Neil,"Great location, clean room and helpful host. Really enjoyed my stay here.",positive
7071,2017-10-15T00:00:00Z,Magdalena,"This place is a central spot and close to many ethnic restaurants and public transportation. Not as easy for older folk, as it is on the 3rd floor, as noted in their description, but doable. It is a quiet location and Can made us feel safe and welcomed. We were off doing the tourist thing most of the day and did not have much interaction with host or other guests. All in all, a pleasant experience for first visit to Berlin.",neutral
7071,2017-10-22T00:00:00Z,Daniel,Room was far more spacious then I wouldve imagined and is in a great location 1010,positive
7071,2017-10-31T00:00:00Z,Emilio,"Can, is one of the nicest people I have ever met in the Airbnb community. I gladly and highly recommend him. The place was great Close to so many activities in Berlin. I will definitely stay there again in the future.",positive
7071,2017-11-13T00:00:00Z,Elisabeth,"This room was exactly as advertisedbig and bright You could easily spend all your time exploring the neighborhood in which the apartment is located, Prenzlauer Berg, but its also conveniently located right next to the U and Sbahn, making it really easy to explore the city. The host kindly accommodated my early checkin, which I greatly appreciated. Recommend",positive
7071,2017-11-15T00:00:00Z,Marjana,Spacious and clean room in very nice area of Berlin. Host is super nice. Highly recommended.,positive
7071,2017-12-10T00:00:00Z,Daniel,Sehr guter aufenthalt mit schickem stil. Naheliegend im zentrum und sehr gute verbindungen zum öffentlichen verkehr auf jeden fall empfehlenswert,neutral
7071,2017-12-28T00:00:00Z,Ruud,Great host Keep up the good service Wishing you and your fam the best for 2018,positive
7071,2018-01-06T00:00:00Z,Shanshan,"The place is nice and quiet, nice neighborhood, beautiful boutiques and shops and markets... I didnt talk a lot with the host tho, hes quiet and not so communicative, so if u want a quiet and nice neighborhood, thiss quite nice",positive
7071,2018-01-21T00:00:00Z,Sarah,Toller Gastgeber und super gemütliches und sauberes Zimmer :) immer wieder gern,positive
7071,2018-01-30T00:00:00Z,Sara,"Best place in Berlin Nice, quiet, clean and comfortable room, near UBahn station (just 3 min walk). Bars, pubs and restaurants nearby. Recomended.",positive
7071,2018-02-09T00:00:00Z,Bill,"Easy to reach and very quite. Near to Tram and UBahn. Berlin central is a short 10 to 20 minute ride away. Room was large and sunny, and very clean.",positive
7071,2018-02-20T00:00:00Z,Nadine,"Can ist ein sehr offener, netter und authentischer Gastgeber. Die Wohnung ist sauber und ruhig, alles tiptop und an super Lage.",neutral
7071,2018-04-18T00:00:00Z,Caroline,"Cans apartment is very well situated in the Prenzlauer Berg area of Berlin. Not only is the immediate area very lively with lots of bars and restaurants within walking distance, its also close to the Elbestrasse UBahn station. The room itself is large, bright and airy  perfect for getting some rest after a long day of walking. And I can see why Can is a super host: He responded quickly to my messages, was able to accommodate my early checkin, and was available if I needed any info or tourism tips. I felt very comfortable in his apartment and would stay here again.",neutral
7071,2018-04-28T00:00:00Z,Mike,Great place and location,positive
7071,2018-05-01T00:00:00Z,Jak,"Ive stayed in Airbnbs all over. This place is a gem. Clean, well positioned, lovely open space. 1010. You wont regret staying here",positive
7071,2018-05-07T00:00:00Z,Jimmy,"AMAZING Location.brbrFrankly, the location couldnt be beaten. Some other highlights include:brcool, relaxed hostbrcleanliness brcomfy bedsbrbright room",positive
7071,2018-06-09T00:00:00Z,정은,엄청 조용하고 한적해서 좋았어요,neutral
7071,2018-06-11T00:00:00Z,Tim,Great place to stay nice and central but still chilled and quiet. Bright is a great guy would have loved to have chatted more with him.,positive
7071,2018-06-13T00:00:00Z,Luis,"El cuarto es bastante espacioso y cuenta con todo lo que puedes requerir para una buena estancia en Berlín, recomendado",neutral
7071,2018-06-16T00:00:00Z,Lucy,"Cans place was large and spacious. It is conveniently located just 5 mins away from the train and tram stops. Can was also very accommodating of my late checkin, and made sure i felt at home. The room and bathroom were also very clean. Overall, i would highly recommend Cans place to travellers would want a more local experience.",neutral
7071,2018-06-20T00:00:00Z,Sebastian,"Perfect host  appartment, as described. But always come back. brAlso, the host proofs once more that the human behind the appartment makes a huge different. Thank you for your kindness, help and support through the stay. Faith in humanity restored. ",positive
7071,2018-06-25T00:00:00Z,Zita,"Absolut ruhige, zentrale und schöne Unterkunft mit Kühlschrank und Wasserkocher, Tee und Kaffee im Zimmer.brMan hört höchstens Geräusche von den Nachbarn im Haus und am Morgen Vogelgezwitscher.br Berlin Reise Infos in Form von Broschüren und Karten schön hingelegt und Zugang zu einem sauberen Badezimmer.brEin freundlicher und unkomplizierter Gastgeber, per SMS immer erreichbar.brHabe mich sehr wohl gefühlt.brbr",neutral
7071,2018-06-28T00:00:00Z,Sasha,"very nice, quiet apartment in the center of PBerg",positive
7071,2018-07-01T00:00:00Z,Pancrazio,"The room is better than you see in the pictures. Its quiet and its also a great location for anything you may desire in Berlin. Can is a perfect host: quick and reliable, a very nice person and a very discreet presence. A great place in Prenzlauer Berg.",positive
7071,2018-07-03T00:00:00Z,Stuart,This place was very neat and tidy and Bright was very helpful.,positive
7071,2018-07-05T00:00:00Z,Glenn,"Tranquil, quaint and clean. This is a lovely little room to call home. Its exactly as the listing says but better. Beyond the clean, quiet atmosphere of the entire home, the room is big and the bed is comfy. Furthermore the location is absolutely fantastic, and within walking distance to a plethora of outstanding dining and bar options in Prenslauer Berg. Not to mention the UBahn and Tram stops are a 5 minute walk, connecting you to central Berlin within 10 to 15 minutes. ",positive
7071,2018-07-15T00:00:00Z,Katharina,"This was a great place to stay in Berlin. It is very close to Public Transportation so getting around to see the sights was a piece of cake. Bright was quick to respond with questions prior to my trip and was very flexible with regards to check in. His place was very clean and in a great location (lots of cafés, shops, restaurants etc.). As a female traveling solo I felt very safe at Brights place and walking around the neighborhood. The room is very spacious and has a mini fridge as well as coffee and tea which was a nice touch.  ",positive
7071,2018-07-23T00:00:00Z,Divya,"I had a great 2night stay at Cans place. The apartment is very conveniently  located in the popular Prenzlauer Berg area, dotted with many coffee shops and restaurants. It is close to Eberswalder Straße U bahn station and therefore it is very easy to travel around the city. brCheckin and checkout was smooth. brThe apartment is spotlessly clean and the room is very spacious and bright with all amenities and a comfortable bed  everything exactly as in the pictures. There were guides and maps which was very helpful. The small fridge in the room was also quite useful. I would happily recommend Cans place, if you are travelling to Berlin. ",positive
7071,2018-08-22T00:00:00Z,Rosie Demetra,Great apartment to stay whilst exploring Berlin. Cool area and great links into the city. The perfect base for your travels,positive
7071,2018-08-26T00:00:00Z,Tomas,"Room was great, perfect for two persons. Location was amazing and close to city centre by train, underground or tram. Communication with host was straightforward and simple.  would recommend for a few days Berlin trip",positive
7071,2018-09-03T00:00:00Z,Carla,"Super clean, great location  perfect for my short stay.",positive
7071,2018-09-09T00:00:00Z,Sabine,Die Unterkunft entspricht voll der Beschreibung. Diebr Kommunikation zumbr Gastgeber ist top. Sehr zubr empfehlen.,negative
7071,2018-09-18T00:00:00Z,Tomer,"I would like to recommend anyone who thinks of staying here. The room is very comfy and spacious, and also very clean. It is just a little too bright if youre not an early riser. Can its very kind and responsive and it was very easy to schedule check in time. The location is great, close to public transportation and also a walking distance from good restaurants and bars.",positive
7071,2018-09-20T00:00:00Z,Norma,Fantastic location and Can is a helpful friendly host. Definetky reccomend his place.,positive
7071,2018-09-23T00:00:00Z,Finn,Cans room is the nicest place and host you will find in Prenzlauer Berg. Highly recommended,positive
7071,2018-09-30T00:00:00Z,Maria,"I was stay very comfortable.brAs I took a walk every day, I felt cozy around, and the view in the room window was really beautiful.brThanks for everything.",neutral
7071,2018-10-07T00:00:00Z,张苏月,"房东很热情也很安静,虽然是同住,但是丝毫不会彼此影响,房间非常干净宽敞,早晨阳光很好交通便利,距离S1和tram都很近",neutral
7071,2018-10-13T00:00:00Z,Annette,Nice and clean in nice neighborhood,positive
7071,2018-10-18T00:00:00Z,Endrik,Stayed there for a few days. Eveeything comfortable and clean. Very nice neighbourhood. Can is very friendly and chill,positive
7071,2018-10-24T00:00:00Z,Ben,"Highly recommend staying here with Can in PBerg. I stayed in two different locations during my time in Berlin, starting in citycenter and moving to PBerg for the later part of my trip. I found that it was much easier to relax and unwind at Cans place. The apartment was sparkling clean and the room is very private and nice. The apartment is in a great neighborhood  clean and safe with a good mix of cafes, cocktail bars, and restaurants. Will definitely stay again if I return to Berlin.",positive
7071,2018-10-26T00:00:00Z,Noelia,"The room is perfect. A lot of light, very quiet. Big and comfortable. The neighborhood is great full of restaurants, cafes, shops. Well comunicated. I had a great stay. Definitely recomend it ",positive
7071,2018-11-01T00:00:00Z,Sheryl,"Great location, clean room , a lovely cat and very friendly host , definitely recommend it",positive
7071,2018-11-04T00:00:00Z,Romina,"Ein schönes, geräumiges Zimmer mit allem, was man braucht.",neutral
7071,2018-11-16T00:00:00Z,Magdalena,"Good and comfortable room, equipped in everything which guest might needed. Host was super nice. Location is very good and close to the center. I really recommend this place",positive
7071,2018-11-18T00:00:00Z,Stephan,"Sehr netter Kontakt, alles super gelaufen. Vielen Dank",positive
7071,2018-11-20T00:00:00Z,Fabian,Alles gut ;),positive
7071,2018-12-01T00:00:00Z,Jingjing,Can is a very nice host and provides all the information you need. Very artistic ,neutral
7071,2018-12-05T00:00:00Z,Aurelie,"Very nice room in a great area, very quiet. Welcome and departure went very smoothly. It can get a bit chilly at night.",positive
7071,2018-12-16T00:00:00Z,Erna,"He is a nice, welcoming guide who communicates very well and quick. The room was big, clean and in a quite area. There was a small fridge, water cooker, tea, etc. All very good. Its in a really nice neighbourhood with really nice places for everything from breakfast to sightseeing, dinner and going out. And close to the touristic placed. I recommend the place.",positive
